,Customer_ID,Name,Age,Salary,Join_Date,Department,Performance_Score,Email,City,Gender,Is_Active
256,481,Customer_481,69,,2020-06-06 00:00:00,Operations,60.3,user480@outlook.com,San Antonio,Other,TRUE
257,1677,Customer_1677,56,53438.14,2018-07-31 00:00:00,Marketing,47.5,user1676@company.com,Dallas,Female,FALSE
258,1447,Customer_1447,68,,2016-02-25,IT,73.9,user1446@outlook.com,Chicago,Female,TRUE
259,734,Customer_734,62,57959.51,2016-02-10,HR,91.6,user733@yahoo.com,New York,Other,FALSE
260,758,Customer_758,40,47665.28,2020/02/06,Marketing,35.2,user757@yahoo.com,New York,Other,TRUE
261,980,Customer_980,68,59330.99,2020-09-29,HR,pending,user979@gmail.com,Phoenix,Other,FALSE
262,612,,49,65304.2,2021-05-31,Operations,73.9,user611@company.com,,Other,FALSE
263,1988,Customer_1988,35,54435.1,2019-07-19 00:00:00,IT,46.4,user1987@company.com,New York,Female,FALSE
264,858,Customer_858,24,43414.45,,IT,11.2,user857@company.com,Chicago,Male,FALSE
265,317,Customer_317,,30797.97,2015-10-19,IT,31.5,user316@yahoo.com,Dallas,Male,TRUE
266,597,Customer_597,43,45836.65,2018-11-16,Finance,83,user596@outlook.com,Phoenix,Female,FALSE
267,1943,Customer_1943,54,58099.7,01-13-2020,Operations,90,,San Jose,Male,FALSE
268,1508,Customer_1508,53,"$77,991",2016-04-09,HR,45.7,user1507@gmail.com,San Diego,Male,TRUE
269,1243,,42,$60k,2019-12-25,HR,1.4,user1242@gmail.com,,Female,FALSE
270,1284,Customer_1284,23,,01-13-2020,HR,53.1,user1283@yahoo.com,Dallas,Male,FALSE
271,79,Customer_79,78,500000,11/06/2017,Operations,47.6,user@.com,Houston,Male,TRUE
272,839,Customer_839,57,60701.18,2018-01-31,Sales,5.5,user838@gmail.com,San Jose,Female,FALSE
273,33,Customer_33,75,40698.11,2019-06-02,Support,90.3,user32@yahoo.com,Chicago,Other,FALSE
274,463,Customer_463,47,67979.75,2020-09-12 00:00:00,Support,16.9,user462@company.com,Chicago,Female,TRUE
275,747,Customer_747,,54193.83,,Marketing,99.6,user746@company.com,San Diego,Other,TRUE
276,1848,Customer_1848,19,50592.29,2019-03-24,Operations,76.4,user1847@gmail.com,San Diego,Other,TRUE
277,423,Customer_423,25,80628.2,,HR,48.4,user422@yahoo.com,Los Angeles,Male,TRUE
278,593,Customer_164,79,62036.75,2018-02-19 00:00:00,Sales,64.8,user163@outlook.com,Los Angeles,Female,1
279,204,Customer_204,56,51939.54,2020-02-02,IT,52.3,user203@gmail.com,Los Angles,Male,FALSE
280,1415,Customer_1415,79,66742.56,2015-05-30,Support,70.1,,Los Angeles,Other,Yes
281,290,Customer_290,54,51802.97,"February 11, 2016",Sales,,user289@yahoo.com,Houston,male,TRUE
282,938,Customer_938,28,44732.23,2018-12-08,IT,6.1,user937@company.com,San Diego,Female,TRUE
283,781,Customer_781,66,62049.97,12/01/2015,Support,16.5,,Los Angeles,Male,FALSE
284,539,,40,62359.54,2021-12-04,IT,54.7,user538@gmail.com,Dallas,male,FALSE
285,1996,Customer_1996,52,55314.21,2017-01-26,Marketing,34.8,user1995@company.com,Chicago,Other,TRUE
286,306,Customer_306,,47246.55,2022-09-24,IT,31.8,user305@outlook.com,Houston,Female,FALSE
287,1812,CUSTOMER_1812,53,77596.33,2020-05-21,IT,51.3,user1811@gmail.com,San Diego,Male,FALSE
288,1455,Customer_1455,69,45252.68,2019-10-12 00:00:00,Support,10.1,user1454@yahoo.com,Los Angeles,Male,FALSE
289,1393,Customer_1393,52,51386.33,2022-09-05,Marketing,53.1,user1392@yahoo.com,Dallas,Female,TRUE
290,219,Customer_219,62,,2018-02-06,Operations,78.4,user218@yahoo.com,Phoenix,Male,TRUE
291,1961,Customer_1961,33,79552.39,2018-03-11,Operations,10.3,user1960@yahoo.com,San Antonio,Other,FALSE
292,1669,Customer_1669,47,66059.37,31/07/2018,Sales,85.7,user1668@outlook.com,New York,Male,TRUE
293,1327,Customer_1327,68,45700.99,2018-03-26,,B,user1326@gmail.com,Philadelphia,Male,TRUE
294,611,Customer_611,51,50371.76,2020/01/13,IT,36.5,user610@company.com,Philadelphia,Female,FALSE
295,722,Customer_722,43,38774.46,20160709,Sales,87.9,user721@company.com,Philadelphia,Male,FALSE
296,60,Customer_60,26,28572.04,2015-08-02,Operations,20,user59@yahoo.com,San Jose,Female,TRUE
297,1709,Customer_1709,68,76926.07,TBD,Sales,5.2,USER1349@OUTLOOK.COM,Dallas,Female,TRUE
298,1406,Customer_1406,47,66411.54,2017-03-28 00:00:00,Sales,2.2,user1405@yahoo.com,Los Angeles,Female,FALSE
299,74,Customer_74,,56988.49,2016-06-01,Sales,51.3,user73@outlook.com,Phoenix,Female,TRUE
300,163,Customer_163,40,58869.95,2018-10-26,Sales,90.5,user162@gmail.com,Dallas,Female,FALSE
301,367,Customer_367,18,61925.45,13/01/2020,Sales,79.7,user366@outlook.com,San Jose,Female,FALSE
302,533,Customer_533,25,69058.87,2019-04-06,Finance,39.8,user532@yahoo.com,San Diego,Female,TRUE
303,562,Customer_562,60,48472.65,2019-03-16,Sales,4.2,user561@company.com,Philadelphia,Male,FALSE
304,1826,Customer_1826,38,,,HR,71.8,user1825@yahoo.com,New York,Other,TRUE
305,603,Customer_603,26,69227.62,,HR,46.4,user602@yahoo.com,Dallas,Female,TRUE
306,1965,Customer_1965,43,76517,2020-11-17,Finance,66.7,user1964@outlook.com,,Other,
307,46,Customer_46,79,62622.85,2019-04-02,Finance,98.9,user45@yahoo.com,San Jose,Male,FALSE
308,979,Customer_979,35,59468.82,2017-06-01,IT,55.7,user978@gmail.com,Los Angeles,Other,FALSE
309,355,Customer_355,59,67823.51,2019-11-05,HR,43.1,user354@outlook.com,Dallas,Female,FALSE
310,1648,Customer_1648,49,71114.01,2022-03-14,Operations,36.9,user1647@company.com,Chicago,Other,TRUE
311,1001,,,63687.67,2017/05/15,Operations,51.2,user1000@company.com,Dallas,Male,FALSE
312,77,Customer_77,24,49325.61,2016-04-13,IT,37.6,user76@gmail.com,Chicago,Female,TRUE
313,1947,Customer_1947,25,55625.84,2019-09-08,Marketing Dept,50,user1946@outlook.com,Los Angeles,Other,TRUE
314,1789,Customer_1789,57,57265.18,2021-04-24,Operations,10.4,user1788@gmail.com,Los Angeles,Male,FALSE
315,681,Customer_681,72,64513.62,"February 27, 2015",Marketing,6.1,user680@company.com,Houston,Other,FALSE
316,1332,Customer_1332,43,55381.4,2017-09-03,Sales,57,user1331@gmail.com,Chicago,Female,FALSE
317,983,Customer_983,42,33239.32,2019-10-27,Marketing,88.6,user982@company.com,New York,Other,TRUE
318,1183,Customer_394,55,38778.71,2018-03-26,Finance,69.8,user393@gmail.com,San Jose,Other,TRUE
319,837,Customer_837,63,85297.57,2015-09-27,Support,67.2,user836@yahoo.com,Dallas,Female,TRUE
320,31,Customer_31,50,61901.13,2020-12-27,Sales,49.1,user30@gmail.com,Chicago,Male,FALSE
321,1107,Customer_1107,22,,2020-09-09,Finance,Good,user1106@outlook.com,Dallas,Other,TRUE
322,1612,Customer_1612,23,76886.61,2016-05-27,Marketing,48.8,user1611@gmail.com,Chicago,Male,FALSE
323,716,Customer_716,52,52431.26,2018-05-31,IT,29.5,user715@gmail.com,Phoenix,Male,FALSE
324,977,Customer_977,78,69440.03,2019-08-24,IT,26.6,user976@company.com,San Jose,Female,TRUE
325,1557,Customer_1557,57,47453.79,2015-04-18,IT,10.2,user1556@company.com,Chicago,Other,FALSE
326,825,Customer_825,28,42799.68,2019-07-04,Finance,98.4,user824@gmail.com,New York,Other,TRUE
327,1958,Customer_1958,64,59940.6,2021-10-04,Finance,43.2,user1957@yahoo.com,San Jose,Other,TRUE
328,1574,CUSTOMER_1574,72,"$60,563",2021-06-12,IT,71.9,user1573@yahoo.com,Chicago,Male,TRUE
329,1977,Customer_1977,25,33775.36,2017-11-19 00:00:00,Finance,13.4,user1976@gmail.com,Houston,Male,TRUE
330,375,Customer_375,72,59743,Jan 13 2020,Support,7.7,user374@gmail.com,Houston,Male,TRUE
331,1597,Customer_1597,35,30283.03,not a date,IT,83.9,user1596@outlook.com,San Jose,Other,FALSE
332,45,Customer_45,32,62028.45,2017-12-01 00:00:00,Finance,33.8,user44@yahoo.com,Chicago,Male,TRUE
333,1695,Customer_1695,18,76713.8,2018-07-04 00:00:00,Support,65.1,user1694@company.com,New York,Other,FALSE
334,169,Customer_169,57,54789.44,2015-02-11,Support,94.2,user168@gmail.com,San Jose,Other,FALSE
335,304,Customer_304,,54598.08,2019-08-01,HR,71,user303@company.com,San Diego,Other,TRUE
336,1966,Customer_1966,38,58856.96,16/07/2020,Sales,26.7,user1965@outlook.com,San Antonio,Male,TRUE
337,1614,Customer_1614,41,65463.8,2018-05-25,Finance,999,user1613@yahoo.com,Los Angeles,Other,FALSE
338,1955,Customer_1955,58,63732.51,2015-02-07,IT,,user1954@outlook.com,Los Angeles,Female,TRUE
339,620,Customer_620,18,60464.1,2019/06/10,IT,9.3,user@.com,Phoenix,Female,FALSE
340,1436,Customer_1436,34,39549.78,2020-10-27,Support,82.8,user1435@company.com,Phoenix,Other,FALSE
341,721,Customer_721,46,61835.35,2021-01-10,Support,17.2,user720@outlook.com,New York,Male,TRUE
342,1774,Customer_1774,41,52022.85,2016-07-26,IT,53.4,user1773@gmail.com,San Diego,Other,FALSE
343,1320,Customer_1320,79,84154.05,"June 02, 2017",Operations,8.7,user1319@company.com,,Male,TRUE
344,594,Customer_594,45,57786.51,2016-10-09,Sales,48,user593@gmail.com,Chicago,Male,TRUE
345,1970,Customer_1970,31,54426.83,2018-01-22 00:00:00,Operations,74.2,user1969@gmail.com,Los Angeles,Male,TRUE
346,1293,Customer_1293,48,51176.5,2020-08-18 00:00:00,Finance,61.9,user1292@outlook.com,,Male,FALSE
347,1613,Customer_1613,70,0,2022-01-04,Operations,81.3,user1612@yahoo.com,Phoenix,Female,TRUE
348,1090,Customer_1090,47,33202.52,2022-03-18 00:00:00,HR,98.1,user1089@company.com,Houston,Male,FALSE
349,508,,34,53265.67,2020-08-19 00:00:00,Operations,32.4,user507@gmail.com,Dallas,Male,TRUE
350,186,Customer_186,26,63390.39,2018-04-20,Operations,82.2,user185@outlook.com,Houston,Female,TRUE
351,652,Customer_652,38,47564.55,,IT,89.4,user651@gmail.com,Dallas,Other,FALSE
352,428,Customer_428,65,50898.04,2020-06-08,Operations,29.6,user427@gmail.com,Los Angeles,Male,TRUE
353,487,Customer_487,20,17274.42,,Support,65.2,user486@outlook.com,Phoenix,Other,FALSE
354,1221,,64,38154.09,20200910,Operations,31.5,user1220@gmail.com,San Jose,Other,FALSE
355,301,Customer_301,23,48123.45,,Sales,15.6,user300@yahoo.com,San Diego,,FALSE
356,1051,Customer_1051,48,46571.72,2019-06-29,HR,85.3,user1050@outlook.com,New York,Other,TRUE
357,742,,74,59979.58,2017-06-08,Marketing,39.4,user741@outlook.com,Houston,Male,FALSE
358,555,Customer_555,39,40098.16,,Finance,25.4,user554@company.com,San Diego,Female,TRUE
359,1624,Customer_1624,66,32133.77,2016-12-02 00:00:00,IT,39.9,user1623@outlook.com,Chicago,Male,FALSE
360,1672,,21,39941.63,06-19-2016,Sales,53.6,user1671@gmail.com,Phoenix,Other,TRUE
361,1963,Customer_1963,34,50127.51,2022-03-11 00:00:00,Finance,48.9,user1962@yahoo.com,Houston,Male,TRUE
362,1385,Customer_1385,67,42663.53,,IT,66.2,user1384@company.com,Los Angeles,Other,FALSE
363,999,Customer_999,64,49456.47,2017-04-17,Support,91.2,user998@company.com,Philadelphia,Female,TRUE
364,176,,64,71126.86,2021-03-24,HR,35.7,user175@yahoo.com,Houston,Male,FALSE
365,582,Customer_582,57,74676.76,"August 09, 2017",Marketing,9.2,user581@company.com,San Diego,Other,FALSE
366,1481,Customer_1481,27,77460.53,2015-05-23,IT,50.7,user1480@outlook.com,Los Angeles,Female,FALSE
367,1733,Customer_1733,,42296.32,"July 29, 2015",Sales,25.1,user1732@outlook.com,Los Angeles,Female,TRUE
368,124,Customer_124,77,47579.45,2016-03-08,IT,4.1,user123@yahoo.com,Phoenix,Male,TRUE
369,454,Customer_454,78,65416.09,2020-05-30 00:00:00,Finance,65.6,user453@gmail.com,New York,Male,FALSE
370,412,,78,57163.75,,Operations,9,user411@gmail.com,Chicago,Other,TRUE
371,1007,Customer_1007,44,65317.95,,Finance,38.6,user1006@company.com,Dallas,Other,FALSE
372,40,,76,45108.8,2020/01/13,Operations,,user39@gmail.com,Chicago,Female,TRUE
373,807,Customer_807,70,78741.81,2020-01-11,HR,2.6,user806@gmail.com,Los Angeles,Female,FALSE
374,1924,Customer_1924,76,500000,2022-08-22,Operations,17.4,user1923@outlook.com,NY,Female,FALSE
375,332,Customer_332,36,72466.52,2016-08-05 00:00:00,IT,54.7,user331@yahoo.com,San Diego,Female,FALSE
376,1652,Customer_1652,62,"$45,520",2022-09-06,Marketing,86.6,user1651@company.com,Houston,Male,FALSE
377,195,Customer_195,56,51671.31,2020-04-22 00:00:00,HR,58.4,user194@gmail.com,Philadelphia,Other,FALSE
378,536,Customer_536,31,64391.15,TBD,Sale,16.6,user535@company.com,New York,Female,TRUE
379,1572,Customer_1572,18,35687.21,,Marketing,53.7,user1571@company.com,Chicago,Other,FALSE
380,1739,Customer_1739,38,49617.3,20180328,Sales,5.7,user1738@outlook.com,Phoenix,Female,TRUE
381,323,Customer_323,old,73347.85,2022-06-01,IT,65.8,user322@yahoo.com,Houston,Male,FALSE
382,1386,Customer_1386,31,74754.38,2016-06-30 00:00:00,IT,21.9,user1385@outlook.com,Chicago,Female,FALSE
383,267,Customer_267,69,41695.03,,,60.2,user266@gmail.com,Philadelphia,Other,TRUE
384,671,Customer_671,75,78167.89,2015-11-05,Sales,37,user670@outlook.com,San Jose,Female,FALSE
385,1451,Customer_1451,24,52492.06,2018-04-25,,19.3,user1450@gmail.com,San Antonio,Other,TRUE
386,68,Customer_68,75,45535.12,2017-10-09,Operations,59,user67@company.com,San Jose,Other,TRUE
387,1260,Customer_1260,25,50369.18,"August 21, 2020",Operations,11.8,user1259@outlook.com,Los Angeles,,FALSE
388,549,CUSTOMER_549,75,48906.97,02-08-2022,Sales,99.4,user548@outlook.com,New York,Other,TRUE
389,1803,Customer_1803,62,56559.08,2021-09-10 00:00:00,Finance,79.7,user1802@outlook.com,San Antonio,Male,0
390,986,Customer_986,73,53272.41,,Finance,73.6,user985@outlook.com,Chicago,Female,FALSE
391,1418,Customer_1418,62,79152.57,2018-03-17,,30.9,user1417@outlook.com,San Diego,Male,FALSE
392,1705,Customer_1705,74,13584.07,20160104,Finance,82.1,user1704@yahoo.com,Chicago,Female,FALSE
393,1432,Customer_1432,40,46979.27,2020-07-25,Support,8.4,user1431@yahoo.com,New York,Male,FALSE
394,1638,Customer_1638,18,18889.84,2017-05-13,Sale,65.4,user1637@yahoo.com,Phoenix,Female,TRUE
395,1817,Customer_1817,54,64589.04,2019-04-07,Operations,87.3,user1816@company.com,San Diego,Female,FALSE
396,906,Customer_906,62,"$53,249",2020-09-09,IT,24.4,user905@outlook.com,Phoenix,Female,FALSE
397,1182,Customer_1182,39,38088.65,2018-06-24,Operations,67.2,user1181@outlook.com,New York,Male,FALSE
398,1658,Customer_1658,35,75949.43,2015-09-03,IT,7.7,user1657@company.com,Houston,Female,TRUE
399,991,Customer_991,22,70573.59,13/01/2020,Support,5.7,user990@gmail.com,Los Angeles,Male,TRUE
400,1386,Customer_1517,57,71130.9,2017-12-02,IT,40.2,user1516@yahoo.com,San Antonio,Other,TRUE
401,893,Customer_893,45,46084.5,2022-07-07 00:00:00,Operations,1.1,user892@yahoo.com,Los Angeles,Female,FALSE
402,417,Customer_417,55.9,66013.66,2020-08-03,Marketing,28,user416@outlook.com,Phoenix,Other,FALSE
403,1845,Customer_1845,79,74461.32,2022-06-05,Marketing,94.9,user1844@yahoo.com,San Antonio,Female,TRUE
404,1554,Customer_1554,68,45786.45,07-22-2016,Sales,31.7,user1553@gmail.com,Houston,Other,TRUE
405,1603,Customer_1603,76,500000,2018-11-18,HR,3.7,user1602@outlook.com,San Antonio,Male,TRUE
406,1683,Customer_1683,63,56660.24,,Marketing,11.1,user1682@gmail.com,Los Angeles,Male,FALSE
407,889,Customer_889,56,51636.17,unknown,Finance,5.9,user888@outlook.com,San Jose,Other,TRUE
408,744,,27,57127.53,2019-12-27,Finance,80.2,user743@gmail.com,Los Angeles,Other,FALSE
409,545,Customer_545,40,35907.63,2017-07-20,Marketing,85.2,user544@yahoo.com,San Diego,Male,FALSE
410,1934,Customer_1934,79,65765.36,2017-03-27,IT,5.3,user1933@yahoo.com,Dallas,Other,FALSE
411,907,Customer_907,49,,05-21-2017,Support,65.6,user906@yahoo.com,New York,Other,TRUE
412,932,Customer_932,71,35902.6,,IT,24.3,user931@gmail.com,Chicago,Male,TRUE
413,262,Customer_262,,43597.76,2022-01-22,IT,20.4,user261@yahoo.com,Houston,Other,TRUE
414,591,Customer_591,34,71396.03,,Finance,98.9,user590@gmail.com,Los Angeles,Other,TRUE
415,989,Customer_989,76,67745.75,2020-06-16 00:00:00,Support,63.8,user988@gmail.com,Dallas,Other,FALSE
416,241,Customer_241,44,34216.22,2016-06-01 00:00:00,Marketing,13.8,user240@company.com,,Other,FALSE
417,1475,Customer_1475,21,high,2016-10-17,Support,-10,user1474@outlook.com,San Antonio,Other,TRUE
418,706,Customer_706,61,60788.27,2022-02-15,IT,67.6,user705@gmail.com,Philadelphia,Female,TRUE
419,1663,Customer_1663,67,30030.85,"March 17, 2020",IT,13.1,user1662@yahoo.com,San Jose,Other,TRUE
420,1101,Customer_1101,77,64847.22,2022-01-30,IT,30.6,user1100@outlook.com,Houston,Male,TRUE
421,1053,Customer_1053,56,87862.38,2015-11-19,Finance,5.4,user1052@outlook.com,Chicago,Other,TRUE
422,366,,19,500000,2022-07-16,Finance,,user365@company.com,,Other,FALSE
423,1037,Customer_1037,26,66973.81,"July 18, 2019",IT,78.8,user1036@yahoo.com,Dallas,Female,FALSE
424,1784,Customer_1784,67,60339.66,,Finance,12.9,user1783@gmail.com,Phoenix,Male,TRUE
425,600,Customer_600,70,21952.59,,HR,8.8,user599@yahoo.com,San Diego,Other,FALSE
426,1337,Customer_1337,50,77054.81,2015-09-15 00:00:00,Sales,28.2,user1336@outlook.com,Los Angles,Male,TRUE
427,515,,,58628,2020-02-15,Sales,70.1,user514@gmail.com,San Diego,Other,TRUE
428,592,Customer_592,73,63630.54,,HR,22.6,user591@outlook.com,San Antonio,Male,FALSE
429,72,Customer_72,19,67307.24,20160916,Operations,61.5,user71@yahoo.com,San Diego,Other,TRUE
430,1024,Customer_1024,55,59579.8,2015-03-18,Operations,999,user1023@company.com,Dallas,Male,TRUE
431,260,Customer_260,32,78190.06,20151031,Operations,78.2,user259@company.com,Houston,F,FALSE
432,52,Customer_52,72,57660.63,2019-04-02 00:00:00,Sales,75.2,user51@gmail.com,Philly,Other,FALSE
433,199,Customer_199,-5,50525.45,2019-10-09,Sales,21.8,user198@gmail.com,Houston,Male,TRUE
434,1241,Customer_1241,79,57772.2,02-Aug-2022,Sales,83.6,user1240@company.com,San Jose,Other,
435,1387,Customer_1387,70,42450.58,2015/07/01,Finance,11.3,user1386@outlook.com,Los Angeles,Other,FALSE
436,333,Customer_333,,75071.73,2015-10-20 00:00:00,Support,27.4,user332@outlook.com,Houston,Female,N
437,1379,Customer_1379,48,16141.81,,Marketing,6.3,user1378@outlook.com,Phoenix,Male,FALSE
438,1768,Customer_1768,61,27868.79,2020-04-24,Support,68,user1767@company.com,San Jose,Other,FALSE
439,1461,,47,54578.65,2015-06-23,Support,70.7,user1460@company.com,San Jose,Female,FALSE
440,589,Customer_589,47,45934.91,2015-02-08 00:00:00,Finance,38.4,user588@gmail.com,Chicago,Male,TRUE
441,974,,30,"$32,310",12/06/2020,Finance,86.3,user973@yahoo.com,Houston,,TRUE
442,586,Customer_586,67,,2020-02-26,Finance,89.9,user585@outlook.com,Houston,Female,FALSE
443,1742,Customer_1742,78,59521.31,2020-08-27,Marketing,54.7,user1741@gmail.com,Phoenix,Male,FALSE
444,1038,Customer_1038,63,52062.09,2015-03-27,Finance,90.3,user1037@yahoo.com,New York,Female,FALSE
445,1069,Customer_1069,76,42017.3,2022-03-28,Sales,80.3,user1068@outlook.com,Chicago,Female,FALSE
446,427,Customer_427,50,65219.44,2022-10-31,Support,20.9,user426@outlook.com,San Jose,Male,FALSE
447,577,Customer_577,69,59877.65,2022-08-30,Operations,89.1,user576@outlook.com,Los Angeles,Male,TRUE
448,1904,Customer_1904,60,57983.54,,Sales,86.6,user1903@gmail.com,San Antonio,,TRUE
449,1263,Customer_1263,61,74060.49,2016-10-25,Support,22.1,user1262@outlook.com,Dallas,Male,TRUE
450,1002,Customer_1002,38,60224.08,,Finance,,user1001@outlook.com,San Jose,Female,TRUE
451,1641,Customer_1641,47,59954.36,2021-12-06,Operations,48.9,user1640@yahoo.com,Los Angeles,Other,TRUE
452,1783,,34,54451.06,2018-10-09,Unknown,5.6,user1782@yahoo.com,Los Angeles,Female,TRUE
453,479,Customer_479,77,74651.1,2020-01-04,Unknown,12.9,user@domain,Houston,Female,FALSE
454,737,Customer_737,73,44630.24,2019-07-30,Finance,19.5,user736@yahoo.com,Philadelphia,Male,FALSE
455,399,Customer_399,65,71047.76,2020-02-06 00:00:00,Finance,53.5,user398@outlook.com,Philadelphia,Male,FALSE
456,1575,Unknown,68,57605.15,2015-10-30,Sales,27.2,user1574@company.com,Los Angeles,Other,TRUE
457,437,Customer_437,23.7,73578.25,2021-03-06 00:00:00,HR,58.5,user436@company.com,Dallas,Male,TRUE
458,193,Customer_193,68,46304.49,2021-07-10,IT,73.4,user192@company.com,Los Angeles,Female,TRUE
459,1456,Customer_1456,32,57009.4,Jan 13 2020,Support,79.2,user1455@outlook.com,Houston,Female,TRUE
460,850,Customer_850,36,,"February 02, 2020",IT,96.3,user849@company.com,Houston,Other,TRUE
461,293,,18,57220.48,2017/05/14,IT,53.2,user292@outlook.com,New York,Female,FALSE
462,950,Customer_950,75,68132.62,12-Dec-2020,IT,62.7,user949@outlook.com,New York,Female,
463,1482,Customer_1482,50,47431.71,2016-06-01 00:00:00,Operations,85.6,noemail,Phoenix,Other,TRUE
464,1657,Customer_1657,36,49053.46,21/09/2022,IT,79.6,user1656@company.com,Dallas,Male,FALSE
465,1976,,65,63782.36,9999-99-99,Marketing,89.9,user1975@yahoo.com,Philadelphia,Female,FALSE
466,377,Customer_377,58,56371.51,,Marketing,83,user376@outlook.com,New York,Male,TRUE
467,142,,68,47773.4,2018-01-04,Support,27.8,user141@yahoo.com,San Jose,Female,TRUE
468,746,Customer_746,26,40010.31,2019-01-25,Marketing,42.3,user745@company.com,San Antonio,Other,TRUE
469,3,Customer_3,46,23799.74,2015-03-22,Support,52.3,user2@gmail.com,Los Angeles,Other,FALSE
470,766,,40,80348.4,2015-07-27,Sales,90.6,user765@outlook.com,New York,Male,FALSE
